timestamp,solar_generation_kwh,solar_radiation,cloud_cover_percent,temperature_celsius,hour_of_day
2015-04-13 07:00:00,1.2083,0.10083333333333333,45,1.27,7
2015-04-13 08:00:00,1.6888,0.13316666666666666,53,3.54,8
2015-04-13 09:00:00,2.0025,0.1615,43,2.87,9
2015-04-13 10:00:00,2.0875,0.3306666666666667,36,8.26,10
2015-04-13 11:00:00,2.0881,0.4623333333333333,27,6.94,11
2015-04-13 12:00:00,1.9818,0.36,40,5.98,12
2015-04-13 13:00:00,1.7473,0.4008333333333334,35,5.83,13
2015-04-13 14:00:00,1.4124,0.615,18,7.57,14
2015-04-13 15:00:00,0.9702,0.2846666666666667,39,11.43,15
2015-04-13 16:00:00,0.4867,0.1575,37,7.46,16
2015-04-13 17:00:00,0.1124,0.13199999999999998,28,9.23,17
2015-04-13 18:00:00,0.0042,0.029000000000000005,42,4.9,18
2015-04-13 19:00:00,0.0,0.0,56,4.92,19
2015-04-13 20:00:00,0.0,0.0,56,2.5,20
2015-04-13 21:00:00,0.0,0.0,70,1.16,21
2015-04-13 22:00:00,0.0,0.012000000000000004,82,-0.6,22
2015-04-13 23:00:00,0.0,0.006666666666666667,60,0.03,23
2015-04-14 00:00:00,0.0,0.026,61,-2.35,0
2015-04-14 01:00:00,0.0,0.013000000000000001,74,-1.26,1
2015-04-14 02:00:00,0.0,0.0,73,-3.51,2
2015-04-14 03:00:00,0.0,0.005333333333333332,68,-0.39,3
2015-04-14 04:00:00,0.0138,0.013999999999999997,79,-2.18,4
2015-04-14 05:00:00,0.2277,0.0,49,-0.84,5
2015-04-14 06:00:00,0.725,0.012333333333333333,63,-1.64,6
2015-04-14 07:00:00,1.3524,0.08833333333333333,47,2.04,7
2015-04-14 08:00:00,1.9424,0.05499999999999999,67,3.62,8
2015-04-14 09:00:00,2.3554,0.095,62,0.95,9
2015-04-14 10:00:00,2.5535,0.42,30,2.59,10
2015-04-14 11:00:00,2.5506,0.516,28,5.43,11
2015-04-14 12:00:00,2.3642,0.36400000000000005,44,9.54,12
2015-04-14 13:00:00,2.0324,0.5279999999999999,28,7.54,13
2015-04-14 14:00:00,1.5452,0.4023333333333333,29,10.29,14
2015-04-14 15:00:00,1.01,0.37866666666666665,29,8.74,15
2015-04-14 16:00:00,0.4951,0.39666666666666667,15,5.43,16
2015-04-14 17:00:00,0.1245,0.09,40,5.49,17
2015-04-14 18:00:00,0.0046,0.0,36,5.77,18
2015-04-14 19:00:00,0.0,0.0,43,2.49,19
2015-04-14 20:00:00,0.0,0.011,67,0.71,20
2015-04-14 21:00:00,0.0,0.0,48,-0.13,21
2015-04-14 22:00:00,0.0,0.010333333333333335,69,1.47,22
2015-04-14 23:00:00,0.0,0.0,63,1.05,23
2015-04-15 00:00:00,0.0,0.0055,67,-0.55,0
2015-04-15 01:00:00,0.0,0.0,72,-2.16,1
2015-04-15 02:00:00,0.0,0.0,75,-2.32,2
2015-04-15 03:00:00,0.0,0.0,76,-2.78,3
2015-04-15 04:00:00,0.0186,0.0,76,0.47,4
2015-04-15 05:00:00,0.2694,0.014,58,0.39,5
2015-04-15 06:00:00,0.8212,0.008333333333333333,50,-0.98,6
2015-04-15 07:00:00,1.5252,0.13,40,2.59,7
2015-04-15 08:00:00,2.1591,0.20899999999999996,34,0.66,8
2015-04-15 09:00:00,2.5896,0.05500000000000001,70,5.45,9
2015-04-15 10:00:00,2.8127,0.252,46,6.87,10
2015-04-15 11:00:00,2.8672,0.615,18,2.15,11
2015-04-15 12:00:00,2.7493,0.68,15,9.8,12
2015-04-15 13:00:00,2.4655,0.4131666666666666,33,10.04,13
2015-04-15 14:00:00,1.9619,0.40199999999999997,33,7.81,14
2015-04-15 15:00:00,1.2854,0.30933333333333335,36,7.34,15
2015-04-15 16:00:00,0.5779,0.25299999999999995,31,8.89,16
2015-04-15 17:00:00,0.1234,0.14933333333333335,36,3.78,17
2015-04-15 18:00:00,0.0046,0.017666666666666667,47,6.34,18
2015-04-15 19:00:00,0.0,0.0,44,5.53,19
2015-04-15 20:00:00,0.0,0.011,34,4.34,20
2015-04-15 21:00:00,0.0,0.021000000000000005,58,1.25,21
2015-04-15 22:00:00,0.0,0.0,53,1.68,22
2015-04-15 23:00:00,0.0,0.0,67,0.99,23
2015-04-16 00:00:00,0.0,0.0,96,-2.88,0
2015-04-16 01:00:00,0.0,0.0,80,0.05,1
2015-04-16 02:00:00,0.0,0.009666666666666667,71,-4.62,2
2015-04-16 03:00:00,0.0,0.012,76,-2.75,3
2015-04-16 04:00:00,0.0218,0.0,67,-3.62,4
2015-04-16 05:00:00,0.2705,0.0051666666666666675,69,-4.41,5
2015-04-16 06:00:00,0.7911,0.0,58,1.69,6
2015-04-16 07:00:00,1.3147,0.005333333333333332,68,3.48,7
2015-04-16 08:00:00,1.7197,0.23099999999999996,34,3.74,8
2015-04-16 09:00:00,2.0135,0.14933333333333335,44,2.52,9
2015-04-16 10:00:00,2.1648,0.426,29,6.5,10
2015-04-16 11:00:00,2.1614,0.336,44,5.76,11
2015-04-16 12:00:00,2.0012,0.611,22,7.92,12
2015-04-16 13:00:00,1.7271,0.43783333333333335,29,9.23,13
2015-04-16 14:00:00,1.3287,0.48750000000000004,25,7.53,14
2015-04-16 15:00:00,0.8674,0.2146666666666667,44,8.11,15
2015-04-16 16:00:00,0.4174,0.15016666666666667,47,7.21,16
2015-04-16 17:00:00,0.0983,0.12,28,6.74,17
2015-04-16 18:00:00,0.0046,0.0,43,6.86,18
2015-04-16 19:00:00,0.0,0.0,41,3.66,19
2015-04-16 20:00:00,0.0,0.0,33,4.31,20
2015-04-16 21:00:00,0.0,0.014999999999999998,55,0.87,21
2015-04-16 22:00:00,0.0,0.0,64,-0.11,22
2015-04-16 23:00:00,0.0,0.0,90,-0.99,23
2015-04-17 00:00:00,0.0,0.0,75,-0.99,0
2015-04-17 01:00:00,0.0,0.0,55,-1.48,1
2015-04-17 02:00:00,0.0,0.0,67,-2.02,2
2015-04-17 03:00:00,0.0,0.0,77,-0.5,3
2015-04-17 04:00:00,0.0156,0.013333333333333336,84,-0.14,4
2015-04-17 05:00:00,0.1831,0.01966666666666667,41,0.31,5
2015-04-17 06:00:00,0.5007,0.01,40,2.38,6
2015-04-17 07:00:00,0.8792,0.04266666666666666,68,2.16,7
2015-04-17 08:00:00,1.1926,0.14666666666666667,45,6.82,8
2015-04-17 09:00:00,1.3871,0.32999999999999996,34,5.97,9
2015-04-17 10:00:00,1.5607,0.265,47,4.18,10
2015-04-17 11:00:00,1.563,0.81,10,5.23,11
2015-04-17 12:00:00,1.4115,0.4496666666666666,29,4.93,12
2015-04-17 13:00:00,1.2043,0.4116666666666667,35,10.65,13
2015-04-17 14:00:00,0.9607,0.315,37,6.91,14
2015-04-17 15:00:00,0.6487,0.4053333333333333,24,6.08,15
2015-04-17 16:00:00,0.353,0.20099999999999998,33,8.17,16
2015-04-17 17:00:00,0.1034,0.16566666666666666,29,6.0,17
2015-04-17 18:00:00,0.0062,0.0,48,5.25,18
2015-04-17 19:00:00,0.0,0.0,38,6.57,19
2015-04-17 20:00:00,0.0,0.04416666666666667,47,3.11,20
2015-04-17 21:00:00,0.0,0.02,40,2.39,21
2015-04-17 22:00:00,0.0,0.0,69,-0.05,22
2015-04-17 23:00:00,0.0,0.007666666666666666,77,-2.74,23
2015-04-18 00:00:00,0.0,0.0,70,-4.6,0
2015-04-18 01:00:00,0.0,0.0,74,-0.6,1
2015-04-18 02:00:00,0.0,0.0,55,-1.75,2
2015-04-18 03:00:00,0.0,0.0,65,-4.47,3
2015-04-18 04:00:00,0.0296,0.0071666666666666675,57,-2.25,4
2015-04-18 05:00:00,0.316,0.0,87,0.6,5
2015-04-18 06:00:00,0.9107,0.008833333333333334,47,1.68,6
2015-04-18 07:00:00,1.5651,0.031999999999999994,68,0.5,7
2015-04-18 08:00:00,2.0112,0.09,55,3.78,8
2015-04-18 09:00:00,2.1258,0.2031666666666667,47,2.94,9
2015-04-18 10:00:00,2.1226,0.15399999999999997,56,6.72,10
2015-04-18 11:00:00,2.2184,0.3685,33,5.15,11
2015-04-18 12:00:00,2.2411,0.366,39,8.29,12
2015-04-18 13:00:00,2.1063,0.49699999999999994,29,9.03,13
2015-04-18 14:00:00,1.7645,0.3358333333333334,35,8.97,14
2015-04-18 15:00:00,1.2484,0.266,43,4.91,15
2015-04-18 16:00:00,0.651,0.252,28,7.82,16
2015-04-18 17:00:00,0.1715,0.13599999999999998,32,8.0,17
2015-04-18 18:00:00,0.0079,0.009833333333333335,41,4.07,18
2015-04-18 19:00:00,0.0,0.0,39,7.29,19
2015-04-18 20:00:00,0.0,0.015333333333333332,54,2.75,20
2015-04-18 21:00:00,0.0,0.005000000000000001,70,-1.83,21
2015-04-18 22:00:00,0.0,0.0,56,-0.86,22
2015-04-18 23:00:00,0.0,0.005333333333333332,68,0.09,23
2015-04-19 00:00:00,0.0,0.009333333333333334,72,-0.27,0
2015-04-19 01:00:00,0.0,0.0,78,-2.19,1
2015-04-19 02:00:00,0.0,0.017,49,-2.1,2
2015-04-19 03:00:00,0.0,0.0,65,-0.33,3
2015-04-19 04:00:00,0.0351,0.0,67,-0.95,4
2015-04-19 05:00:00,0.3368,0.009666666666666667,71,2.2,5
2015-04-19 06:00:00,0.9445,0.023,54,-1.54,6
2015-04-19 07:00:00,1.5912,0.096,28,2.37,7
2015-04-19 08:00:00,2.1616,0.088,52,0.65,8
2015-04-19 09:00:00,2.5736,0.32999999999999996,34,4.99,9
2015-04-19 10:00:00,2.8154,0.4686666666666667,24,6.85,10
2015-04-19 11:00:00,2.8876,0.5646666666666667,23,7.54,11
2015-04-19 12:00:00,2.7662,0.4179999999999999,34,6.26,12
2015-04-19 13:00:00,2.4568,0.5953333333333334,24,7.14,13
2015-04-19 14:00:00,2.0028,0.775,7,7.11,14
2015-04-19 15:00:00,1.3763,0.2643333333333333,39,7.36,15
2015-04-19 16:00:00,0.6764,0.10400000000000001,48,7.02,16
2015-04-19 17:00:00,0.1843,0.08266666666666667,38,4.52,17
2015-04-19 18:00:00,0.0091,0.022666666666666665,32,5.71,18
2015-04-19 19:00:00,0.0,0.0,47,4.24,19
2015-04-19 20:00:00,0.0,0.0,55,2.71,20
2015-04-19 21:00:00,0.0,0.0055,67,4.09,21
2015-04-19 22:00:00,0.0,0.0,67,1.19,22
2015-04-19 23:00:00,0.0,0.024,52,2.2,23
2015-04-20 00:00:00,0.0,0.011,67,-2.4,0
2015-04-20 01:00:00,0.0,0.0,71,-3.92,1
2015-04-20 02:00:00,0.0,0.003499999999999999,79,-1.47,2
2015-04-20 03:00:00,0.0,0.0,71,-2.94,3
2015-04-20 04:00:00,0.0402,0.0045000000000000005,73,-0.99,4
2015-04-20 05:00:00,0.3671,0.0,62,-1.79,5
2015-04-20 06:00:00,0.9897,0.0,66,0.78,6
2015-04-20 07:00:00,1.6985,0.048,52,1.27,7
2015-04-20 08:00:00,2.2925,0.21,40,4.51,8
2015-04-20 09:00:00,2.6921,0.17149999999999999,51,6.76,9
2015-04-20 10:00:00,2.9029,0.234,48,5.55,10
2015-04-20 11:00:00,2.955,0.5303333333333333,26,6.61,11
2015-04-20 12:00:00,2.833,0.511,27,6.54,12
2015-04-20 13:00:00,2.5392,0.4619999999999999,34,9.39,13
2015-04-20 14:00:00,2.0445,0.3885,37,11.89,14
2015-04-20 15:00:00,1.3631,0.37866666666666665,29,8.91,15
2015-04-20 16:00:00,0.6661,0.18050000000000002,43,8.23,16
2015-04-20 17:00:00,0.1828,0.038000000000000006,62,7.72,17
2015-04-20 18:00:00,0.0099,0.0,55,3.5,18
2015-04-20 19:00:00,0.0,0.008666666666666666,48,3.96,19
2015-04-20 20:00:00,0.0,0.0,62,3.43,20
2015-04-20 21:00:00,0.0,0.0,46,3.68,21
2015-04-20 22:00:00,0.0,0.0,65,0.45,22
2015-04-20 23:00:00,0.0,0.0,87,-1.52,23
2015-04-21 00:00:00,0.0,0.0065,61,-1.3,0
2015-04-21 01:00:00,0.0,0.0065,61,-1.58,1
2015-04-21 02:00:00,0.0,0.0,64,-2.89,2
2015-04-21 03:00:00,0.0,0.015333333333333332,54,-0.41,3
2015-04-21 04:00:00,0.0458,0.0,56,0.74,4
2015-04-21 05:00:00,0.389,0.0,63,-3.85,5
2015-04-21 06:00:00,1.0365,0.03666666666666667,45,3.08,6
2015-04-21 07:00:00,1.7322,0.008,52,2.5,7
2015-04-21 08:00:00,2.3089,0.10999999999999999,56,3.5,8
2015-04-21 09:00:00,2.7011,0.3383333333333333,30,6.84,9
2015-04-21 10:00:00,2.9062,0.21200000000000002,47,2.79,10
2015-04-21 11:00:00,2.9614,0.3885,37,7.27,11
2015-04-21 12:00:00,2.8369,0.366,39,8.36,12
2015-04-21 13:00:00,2.5336,0.5193333333333333,24,8.81,13
2015-04-21 14:00:00,2.0425,0.29500000000000004,41,8.06,14
2015-04-21 15:00:00,1.3763,0.4106666666666667,23,8.25,15
2015-04-21 16:00:00,0.6791,0.11916666666666668,45,7.53,16
2015-04-21 17:00:00,0.1867,0.0945,37,7.05,17
2015-04-21 18:00:00,0.0117,0.008666666666666666,48,9.57,18
2015-04-21 19:00:00,0.0,0.02233333333333333,33,2.39,19
2015-04-21 20:00:00,0.0,0.0,41,2.28,20
2015-04-21 21:00:00,0.0,0.0,63,0.45,21
2015-04-21 22:00:00,0.0,0.0,53,1.73,22
2015-04-21 23:00:00,0.0,0.0,66,0.18,23
2015-04-22 00:00:00,0.0,0.014666666666666665,56,-2.93,0
2015-04-22 01:00:00,0.0,0.0,76,0.39,1
2015-04-22 02:00:00,0.0,0.013666666666666667,59,-1.13,2
2015-04-22 03:00:00,0.0,0.0,71,-0.55,3
2015-04-22 04:00:00,0.0357,0.012,76,-2.4,4
2015-04-22 05:00:00,0.2774,0.0,52,0.96,5
2015-04-22 06:00:00,0.7212,0.0,61,2.03,6
2015-04-22 07:00:00,1.2032,0.047,53,2.87,7
2015-04-22 08:00:00,1.6572,0.18050000000000002,43,1.45,8
2015-04-22 09:00:00,2.0015,0.2816666666666667,35,3.67,9
2015-04-22 10:00:00,2.1903,0.602,14,7.61,10
2015-04-22 11:00:00,2.266,0.4053333333333333,36,6.76,11
2015-04-22 12:00:00,2.2165,0.7054999999999999,17,5.87,12
2015-04-22 13:00:00,2.0502,0.43166666666666664,30,6.69,13
2015-04-22 14:00:00,1.7144,0.475,25,6.73,14
2015-04-22 15:00:00,1.2141,0.2376666666666667,38,8.09,15
2015-04-22 16:00:00,0.6197,0.23099999999999996,34,6.81,16
2015-04-22 17:00:00,0.1874,0.14083333333333334,35,4.49,17
2015-04-22 18:00:00,0.013,0.0,50,6.86,18
2015-04-22 19:00:00,0.0,0.0,52,4.65,19
2015-04-22 20:00:00,0.0,0.0,55,4.72,20
2015-04-22 21:00:00,0.0,0.0,62,3.31,21
2015-04-22 22:00:00,0.0,0.019000000000000003,43,1.34,22
2015-04-22 23:00:00,0.0,0.008,76,-1.5,23
2015-04-23 00:00:00,0.0,0.0,75,-0.38,0
2015-04-23 01:00:00,0.0,0.0,57,-0.19,1
2015-04-23 02:00:00,0.0,0.005666666666666666,66,-2.27,2
2015-04-23 03:00:00,0.0,0.0,67,0.68,3
2015-04-23 04:00:00,0.0439,0.005333333333333332,68,-0.77,4
2015-04-23 05:00:00,0.3326,0.0,66,1.01,5
2015-04-23 06:00:00,0.8343,0.004333333333333333,74,1.94,6
2015-04-23 07:00:00,1.3529,0.048,64,3.95,7
2015-04-23 08:00:00,1.8107,0.2233333333333333,33,4.89,8
2015-04-23 09:00:00,2.1773,0.20166666666666666,45,5.45,9
2015-04-23 10:00:00,2.4281,0.234,48,6.4,10
2015-04-23 11:00:00,2.5332,0.35583333333333333,39,7.36,11
2015-04-23 12:00:00,2.4598,0.372,38,9.51,12
2015-04-23 13:00:00,2.2432,0.25133333333333335,48,8.47,13
2015-04-23 14:00:00,1.8208,0.28516666666666673,41,10.31,14
2015-04-23 15:00:00,1.2755,0.32,36,8.33,15
2015-04-23 16:00:00,0.663,0.18999999999999997,40,7.87,16
2015-04-23 17:00:00,0.196,0.124,38,6.28,17
2015-04-23 18:00:00,0.0137,0.01966666666666667,41,8.55,18
2015-04-23 19:00:00,0.0,0.009166666666666667,45,3.85,19
2015-04-23 20:00:00,0.0,0.0051666666666666675,69,2.54,20
2015-04-23 21:00:00,0.0,0.0,44,1.57,21
2015-04-23 22:00:00,0.0,0.0,80,-1.86,22
2015-04-23 23:00:00,0.0,0.0,75,1.23,23
2015-04-24 00:00:00,0.0,0.0,53,-2.09,0
2015-04-24 01:00:00,0.0,0.0,79,-0.4,1
2015-04-24 02:00:00,0.0,0.0,50,0.68,2
2015-04-24 03:00:00,0.0001,0.004,76,-0.14,3
2015-04-24 04:00:00,0.0508,0.010499999999999999,79,-0.04,4
2015-04-24 05:00:00,0.3715,0.0,57,-1.5,5
2015-04-24 06:00:00,0.9482,0.0,57,2.76,6
2015-04-24 07:00:00,1.5988,0.045000000000000005,70,6.24,7
2015-04-24 08:00:00,2.2052,0.16783333333333333,47,0.11,8
2015-04-24 09:00:00,2.6263,0.3431666666666667,29,5.99,9
2015-04-24 10:00:00,2.8312,0.184,54,5.99,10
2015-04-24 11:00:00,2.8873,0.21466666666666664,54,9.85,11
2015-04-24 12:00:00,2.7662,0.4873333333333333,32,8.37,12
2015-04-24 13:00:00,2.4546,0.3146666666666667,41,6.73,13
2015-04-24 14:00:00,1.9769,0.28800000000000003,46,7.57,14
2015-04-24 15:00:00,1.3496,0.41800000000000004,24,8.13,15
2015-04-24 16:00:00,0.6304,0.2683333333333333,30,5.68,16
2015-04-24 17:00:00,0.1861,0.08333333333333333,50,6.39,17
2015-04-24 18:00:00,0.0131,0.006833333333333334,59,3.92,18
2015-04-24 19:00:00,0.0,0.007666666666666666,54,1.82,19
2015-04-24 20:00:00,0.0,0.0085,49,4.49,20
2015-04-24 21:00:00,0.0,0.0,80,2.47,21
2015-04-24 22:00:00,0.0,0.008,52,2.03,22
2015-04-24 23:00:00,0.0,0.0,63,-1.9,23
2015-04-25 00:00:00,0.0,0.0,71,0.26,0
2015-04-25 01:00:00,0.0,0.008500000000000002,83,-1.85,1
2015-04-25 02:00:00,0.0,0.0,80,-2.61,2
2015-04-25 03:00:00,0.0002,0.004666666666666667,72,-1.18,3
2015-04-25 04:00:00,0.0532,0.0,71,-3.05,4
2015-04-25 05:00:00,0.3054,0.0,60,-1.23,5
2015-04-25 06:00:00,0.6373,0.022666666666666665,66,1.23,6
2015-04-25 07:00:00,0.9509,0.10533333333333333,21,0.81,7
2015-04-25 08:00:00,1.1922,0.16433333333333336,42,4.49,8
2015-04-25 09:00:00,1.3451,0.1995,43,3.62,9
2015-04-25 10:00:00,1.4,0.5535000000000001,19,7.59,10
2015-04-25 11:00:00,1.3718,0.408,32,8.23,11
2015-04-25 12:00:00,1.2228,0.4715,31,8.91,12
2015-04-25 13:00:00,0.9554,0.221,49,7.53,13
2015-04-25 14:00:00,0.6604,0.2738333333333334,47,8.0,14
2015-04-25 15:00:00,0.4283,0.3313333333333333,29,7.01,15
2015-04-25 16:00:00,0.2283,0.252,28,9.76,16
2015-04-25 17:00:00,0.0765,0.122,39,8.86,17
2015-04-25 18:00:00,0.0072,0.04533333333333333,32,5.37,18
2015-04-25 19:00:00,0.0,0.0,49,5.63,19
2015-04-25 20:00:00,0.0,0.0,41,1.04,20
2015-04-25 21:00:00,0.0,0.0,44,2.25,21
2015-04-25 22:00:00,0.0,0.0,68,1.47,22
2015-04-25 23:00:00,0.0,0.0,70,-0.76,23
2015-04-26 00:00:00,0.0,0.0185,63,-2.59,0
2015-04-26 01:00:00,0.0,0.0,83,-1.52,1
2015-04-26 02:00:00,0.0,0.0,59,-2.35,2
2015-04-26 03:00:00,0.0002,0.0055,67,-3.0,3
2015-04-26 04:00:00,0.0345,0.014000000000000002,72,-0.53,4
2015-04-26 05:00:00,0.231,0.0,63,1.62,5
2015-04-26 06:00:00,0.5945,0.005833333333333333,65,3.6,6
2015-04-26 07:00:00,1.0378,0.048,52,1.41,7
2015-04-26 08:00:00,1.4405,0.15583333333333335,45,2.8,8
2015-04-26 09:00:00,1.6913,0.2643333333333333,39,5.32,9
2015-04-26 10:00:00,1.8178,0.3791666666666667,35,3.76,10
2015-04-26 11:00:00,1.8551,0.4733333333333333,29,6.63,11
2015-04-26 12:00:00,1.7601,0.7224999999999999,15,7.16,12
2015-04-26 13:00:00,1.6154,0.5446666666666666,24,11.22,13
2015-04-26 14:00:00,1.2634,0.4871666666666667,21,7.33,14
2015-04-26 15:00:00,0.8396,0.3195,29,9.74,15
2015-04-26 16:00:00,0.4468,0.19799999999999998,34,7.97,16
2015-04-26 17:00:00,0.1395,0.092,31,5.95,17
2015-04-26 18:00:00,0.0115,0.0,52,8.92,18
2015-04-26 19:00:00,0.0,0.0,58,4.97,19
2015-04-26 20:00:00,0.0,0.0,42,2.87,20
2015-04-26 21:00:00,0.0,0.0,44,-1.29,21
2015-04-26 22:00:00,0.0,0.007833333333333333,53,1.48,22
2015-04-26 23:00:00,0.0,0.0,62,3.16,23
2015-04-27 00:00:00,0.0,0.0,65,-2.31,0
2015-04-27 01:00:00,0.0,0.007,58,-4.36,1
2015-04-27 02:00:00,0.0,0.0,54,-1.22,2
2015-04-27 03:00:00,0.0002,0.0,62,0.41,3
2015-04-27 04:00:00,0.0405,0.0,68,-0.63,4
2015-04-27 05:00:00,0.2451,0.0,66,1.53,5
2015-04-27 06:00:00,0.5786,0.0,53,1.79,6
2015-04-27 07:00:00,0.9236,0.0825,45,1.94,7
2015-04-27 08:00:00,1.2886,0.1785,37,3.19,8
2015-04-27 09:00:00,1.5539,0.2753333333333334,41,4.08,9
2015-04-27 10:00:00,1.678,0.45633333333333337,26,6.15,10
2015-04-27 11:00:00,1.6658,0.3466666666666667,35,5.43,11
2015-04-27 12:00:00,1.5786,0.7596666666666666,14,9.16,12
2015-04-27 13:00:00,1.3547,0.5249999999999999,25,8.41,13
2015-04-27 14:00:00,1.0938,0.42,28,11.37,14
2015-04-27 15:00:00,0.7463,0.29250000000000004,35,10.44,15
2015-04-27 16:00:00,0.3723,0.06,64,7.36,16
2015-04-27 17:00:00,0.1083,0.05700000000000001,43,7.14,17
2015-04-27 18:00:00,0.0107,0.0,35,6.24,18
2015-04-27 19:00:00,0.0,0.0,51,3.08,19
2015-04-27 20:00:00,0.0,0.0,36,3.65,20
2015-04-27 21:00:00,0.0,0.0,60,2.64,21
2015-04-27 22:00:00,0.0,0.0,54,3.03,22
2015-04-27 23:00:00,0.0,0.008666666666666666,74,2.91,23
2015-04-28 00:00:00,0.0,0.0,64,-1.64,0
2015-04-28 01:00:00,0.0,0.020833333333333332,75,-1.07,1
2015-04-28 02:00:00,0.0,0.0,62,-0.31,2
2015-04-28 03:00:00,0.0002,0.007333333333333332,89,-4.97,3
2015-04-28 04:00:00,0.0305,0.007,58,-1.29,4
2015-04-28 05:00:00,0.1824,0.0,78,1.31,5
2015-04-28 06:00:00,0.4489,0.0,68,0.42,6
2015-04-28 07:00:00,0.7788,0.044333333333333336,62,2.05,7
2015-04-28 08:00:00,1.1062,0.08983333333333332,51,4.19,8
2015-04-28 09:00:00,1.3583,0.1925,45,7.67,9
2015-04-28 10:00:00,1.4924,0.533,18,6.83,10
2015-04-28 11:00:00,1.4835,0.5133333333333333,30,7.31,11
2015-04-28 12:00:00,1.3818,0.37999999999999995,40,9.88,12
2015-04-28 13:00:00,1.2651,0.48,28,9.09,13
2015-04-28 14:00:00,1.1178,0.6133333333333334,20,7.68,14
2015-04-28 15:00:00,0.8552,0.352,34,8.58,15
2015-04-28 16:00:00,0.5305,0.153,46,8.64,16
2015-04-28 17:00:00,0.1953,0.056,52,6.59,17
2015-04-28 18:00:00,0.0211,0.0,38,5.95,18
2015-04-28 19:00:00,0.0,0.0,55,6.6,19
2015-04-28 20:00:00,0.0,0.0,49,1.46,20
2015-04-28 21:00:00,0.0,0.0,45,0.52,21
2015-04-28 22:00:00,0.0,0.0,56,2.08,22
2015-04-28 23:00:00,0.0,0.005666666666666668,83,1.26,23
2015-04-29 00:00:00,0.0,0.005333333333333332,68,-3.16,0
2015-04-29 01:00:00,0.0,0.0,66,-4.08,1
2015-04-29 02:00:00,0.0,0.009666666666666667,71,-1.7,2
2015-04-29 03:00:00,0.0006,0.002833333333333334,83,-0.64,3
2015-04-29 04:00:00,0.0831,0.0,85,-0.38,4
2015-04-29 05:00:00,0.4769,0.0075000000000000015,85,0.68,5
2015-04-29 06:00:00,1.0945,0.0071666666666666675,57,-0.5,6
2015-04-29 07:00:00,1.7378,0.07166666666666667,57,1.56,7
2015-04-29 08:00:00,2.2706,0.259,26,4.19,8
2015-04-29 09:00:00,2.5934,0.14333333333333334,57,5.33,9
2015-04-29 10:00:00,2.6628,0.438,27,4.86,10
2015-04-29 11:00:00,2.6231,0.39,35,7.13,11
2015-04-29 12:00:00,2.458,0.65,22,9.25,12
2015-04-29 13:00:00,2.1195,0.5826666666666667,24,12.32,13
2015-04-29 14:00:00,1.6709,0.54,19,10.69,14
2015-04-29 15:00:00,1.0969,0.3576666666666667,26,9.34,15
2015-04-29 16:00:00,0.5587,0.292,27,7.44,16
2015-04-29 17:00:00,0.188,0.15166666666666667,30,7.52,17
2015-04-29 18:00:00,0.017,0.0,52,5.66,18
2015-04-29 19:00:00,0.0,0.0,35,8.33,19
2015-04-29 20:00:00,0.0,0.029999999999999995,55,6.33,20
2015-04-29 21:00:00,0.0,0.0,73,5.32,21
2015-04-29 22:00:00,0.0,0.0,62,3.74,22
2015-04-29 23:00:00,0.0,0.0,60,0.4,23
2015-04-30 00:00:00,0.0,0.005833333333333333,65,0.75,0
2015-04-30 01:00:00,0.0,0.0,83,0.19,1
2015-04-30 02:00:00,0.0,0.0,74,-0.23,2
2015-04-30 03:00:00,0.0006,0.0,63,1.62,3
2015-04-30 04:00:00,0.0554,0.0,72,-0.36,4
2015-04-30 05:00:00,0.2974,0.0,50,0.43,5
2015-04-30 06:00:00,0.6481,0.0,62,-0.67,6
2015-04-30 07:00:00,1.0912,0.05866666666666666,56,4.53,7
2015-04-30 08:00:00,1.5129,0.162,46,6.13,8
2015-04-30 09:00:00,1.7999,0.2846666666666667,39,7.18,9
2015-04-30 10:00:00,1.8427,0.42,30,4.74,10
2015-04-30 11:00:00,1.8178,0.36100000000000004,43,8.0,11
2015-04-30 12:00:00,1.7605,0.31500000000000006,46,10.16,12
2015-04-30 13:00:00,1.6352,0.5249999999999999,25,9.46,13
2015-04-30 14:00:00,1.2657,0.35133333333333333,38,8.08,14
2015-04-30 15:00:00,0.8214,0.5446666666666666,14,11.26,15
2015-04-30 16:00:00,0.4135,0.2836666666666667,26,9.77,16
2015-04-30 17:00:00,0.1257,0.1725,31,9.69,17
2015-04-30 18:00:00,0.0131,0.0,31,4.97,18
2015-04-30 19:00:00,0.0,0.009833333333333335,41,4.16,19
2015-04-30 20:00:00,0.0,0.028000000000000004,44,5.05,20
2015-04-30 21:00:00,0.0,0.018,64,5.47,21
2015-04-30 22:00:00,0.0,0.0,61,1.24,22
2015-04-30 23:00:00,0.0,0.0,43,1.04,23
2015-05-01 00:00:00,0.0,0.0,47,1.04,0
2015-05-01 01:00:00,0.0,0.014333333333333335,57,-2.43,1
2015-05-01 02:00:00,0.0,0.0051666666666666675,69,-2.78,2
2015-05-01 03:00:00,0.0008,0.0,41,-1.04,3
2015-05-01 04:00:00,0.0519,0.0071666666666666675,57,-0.81,4
2015-05-01 05:00:00,0.2698,0.014,58,2.63,5
2015-05-01 06:00:00,0.6132,0.005666666666666666,66,1.02,6
2015-05-01 07:00:00,0.9328,0.081,46,0.56,7
2015-05-01 08:00:00,1.1361,0.117,46,2.76,8
